frame,timestamp,lat,lon
82,2020-07-03 02:41:57.081733,13.5437736159227,144.91295239278975
83,2020-07-03 02:41:57.115056,13.543777344766399,144.9129552845597
84,2020-07-03 02:41:57.148389,13.543781074729099,144.91295817719742
85,2020-07-03 02:41:57.181722,13.5437848046918,144.91296106983518
86,2020-07-03 02:41:57.215056,13.5437885347664,144.9129639625597
87,2020-07-03 02:41:57.248389,13.543792264729099,144.91296685519742
88,2020-07-03 02:41:57.281711,13.543795993460899,144.91296974688058
89,2020-07-03 02:41:57.315044,13.5437997234236,144.91297263951833
90,2020-07-03 02:41:57.348367,13.5438034522673,144.91297553128828
91,2020-07-03 02:41:57.381700,13.54380718223,144.912978423926
92,2020-07-03 02:41:57.415022,13.543810910961799,144.91298131560916
93,2020-07-03 02:41:57.448356,13.5438146410364,144.91298420833368
