frame_id,lat,lon,damage
20200630_131814.mp4-15365,13.3918571505712,144.714232276995,1
20200630_131814.mp4-15372,13.3918770257716,144.714204181114,1
20200630_131814.mp4-15379,13.3918992038237,144.714174770537,1
20200630_131814.mp4-15379,13.3918992038237,144.714174770537,1
20200630_131814.mp4-15379,13.3918992038237,144.714174770537,0
20200630_131814.mp4-15386,13.3919216612817,144.714145199762,1
20200630_131814.mp4-15393,13.3919441176809,144.714115630381,1
20200630_131814.mp4-15393,13.3919441176809,144.714115630381,0
20200630_131814.mp4-15400,13.39196657408,144.714086061,1
20200630_131814.mp4-15407,13.3919891322072,144.714056070578,1
20200630_131814.mp4-15421,13.3920343820084,144.713995539987,0
20200630_131814.mp4-15659,13.392855962606,144.712969754578,2
20200630_131814.mp4-15897,13.393431859496,144.71187114818,0
20200630_131814.mp4-15904,13.393442437318,144.711835791565,0
20200630_131814.mp4-16128,13.393787934964,144.710700811652,0
20200630_131814.mp4-16135,13.393799036664,144.710665605336,1
20200630_131814.mp4-16149,13.39382124054,144.710595191196,1
20200630_131814.mp4-16156,13.39383204984,144.71056141016,1
20200630_131814.mp4-16177,13.3938638492518,144.710463128703,1
20200630_131814.mp4-16184,13.3938742580276,144.710430782366,1
20200630_131814.mp4-16191,13.3938842119999,144.710399422804,1
20200630_131814.mp4-16205,13.3939055403434,144.710332228775,0
20200630_131814.mp4-16212,13.3939154416328,144.71030092769,1
20200630_131814.mp4-16219,13.3939250442608,144.71026996878,1
20200630_131814.mp4-16226,13.3939346468888,144.71023900987,1
20200630_131814.mp4-16233,13.3939442495168,144.71020805096,1
20200630_131814.mp4-16233,13.3939442495168,144.71020805096,1
20200630_131814.mp4-16240,13.3939538512392,144.71017709497,1
20200630_131814.mp4-16240,13.3939538512392,144.71017709497,1
20200630_131814.mp4-16247,13.3939628838365,144.710147486732,3
20200630_131814.mp4-16247,13.3939628838365,144.710147486732,1
20200630_131814.mp4-16254,13.393971827715,144.710118089039,1
20200630_131814.mp4-16261,13.393980771977,144.710088690085,1
20200630_131814.mp4-16268,13.3939897162772,144.710059291005,1
20200630_131814.mp4-16275,13.3939988956898,144.710030028399,1
20200630_131814.mp4-16282,13.3940082459129,144.710000864941,3
20200630_131814.mp4-16282,13.3940082459129,144.710000864941,1
20200630_131814.mp4-16282,13.3940082459129,144.710000864941,1
20200630_131814.mp4-16282,13.3940082459129,144.710000864941,0
20200630_131814.mp4-16674,13.3955475477464,144.709392428673,1
20200630_131814.mp4-16681,13.395581399184,144.709398219848,1
20200630_131814.mp4-16688,13.3956152571529,144.709404012141,1
20200630_131814.mp4-17038,13.3968326921158,144.708940393078,4
20200630_131814.mp4-17045,13.3968486692531,144.708909304387,4
20200630_131814.mp4-17087,13.3969830541301,144.708735735127,2
20200630_131814.mp4-17094,13.397002186161,144.708715014398,2
20200630_131814.mp4-17101,13.3970213181919,144.708694293669,2
20200630_131814.mp4-17108,13.397040868285,144.708676953791,2
20200630_131814.mp4-17115,13.3970615602555,144.708668815136,2
20200630_131814.mp4-17122,13.3970822512504,144.708660676865,2
20200630_131814.mp4-17129,13.397102939319,144.708652539745,2
20200630_131814.mp4-17136,13.3971236273875,144.708644402624,2
20200630_131814.mp4-17150,13.3971616773322,144.708650753191,3
20200630_131814.mp4-17157,13.3971806880528,144.708654028569,3
20200630_131814.mp4-17157,13.3971806880528,144.708654028569,1
20200630_131814.mp4-17164,13.3971996987734,144.708657303946,3
20200630_131814.mp4-17164,13.3971996987734,144.708657303946,1
20200630_131814.mp4-17171,13.3972247518562,144.708652418277,3
20200630_131814.mp4-17178,13.3972524455934,144.708643966216,3
20200630_131814.mp4-17178,13.3972524455934,144.708643966216,1
20200630_131814.mp4-17185,13.3972801393306,144.708635514156,3
20200630_131814.mp4-17185,13.3972801393306,144.708635514156,1
20200630_131814.mp4-17185,13.3972801393306,144.708635514156,0
20200630_131814.mp4-17192,13.3973078330678,144.708627062095,3
20200630_131814.mp4-17192,13.3973078330678,144.708627062095,1
20200630_131814.mp4-17199,13.39733634333,144.708620000515,1
20200630_131814.mp4-17206,13.3973660302883,144.708614945381,1
20200630_131814.mp4-17213,13.3973957186464,144.708609890008,1
20200630_131814.mp4-17381,13.398092393494,144.708457725655,1
20200630_131814.mp4-17381,13.398092393494,144.708457725655,0
20200630_131814.mp4-17388,13.3981191784739,144.708443141115,1
20200630_131814.mp4-17388,13.3981191784739,144.708443141115,1
20200630_131814.mp4-17395,13.3981459633391,144.708428556637,1
20200630_131814.mp4-17395,13.3981459633391,144.708428556637,0
20200630_131814.mp4-17402,13.398172748319,144.708413972096,1
20200630_131814.mp4-17402,13.398172748319,144.708413972096,0
20200630_131814.mp4-17409,13.398199001956,144.708398084524,1
20200630_131814.mp4-17409,13.398199001956,144.708398084524,0
20200630_131814.mp4-17416,13.3982244665825,144.708380271416,1
20200630_131814.mp4-17423,13.3982499324097,144.708362457468,1
20200630_131814.mp4-17423,13.3982499324097,144.708362457468,1
20200630_131814.mp4-17430,13.398275396927,144.708344644436,1
20200630_131814.mp4-17437,13.3983008013929,144.708326358754,1
20200630_131814.mp4-17437,13.3983008013929,144.708326358754,1
20200630_131814.mp4-17444,13.3983257492986,144.708304496971,1
20200630_131814.mp4-17444,13.3983257492986,144.708304496971,1
20200630_131814.mp4-17451,13.3983506983807,144.708282634157,1
20200630_131814.mp4-17451,13.3983506983807,144.708282634157,1
20200630_131814.mp4-17458,13.3983756473558,144.708260771436,0
20200630_131814.mp4-17465,13.3984005987908,144.70823890656,1
20200630_131814.mp4-17465,13.3984005987908,144.70823890656,0
20200630_131814.mp4-17472,13.3984258007722,144.708215443307,2
20200630_131814.mp4-17472,13.3984258007722,144.708215443307,1
20200630_131814.mp4-17472,13.3984258007722,144.708215443307,0
20200630_131814.mp4-17479,13.3984510543065,144.708191652494,1
20200630_131814.mp4-17479,13.3984510543065,144.708191652494,0
20200630_131814.mp4-17486,13.3984763078407,144.708167861682,2
20200630_131814.mp4-17486,13.3984763078407,144.708167861682,0
20200630_131814.mp4-17493,13.398501561375,144.70814407087,2
20200630_131814.mp4-17500,13.3985270723456,144.708120110029,1
20200630_131814.mp4-17507,13.3985528017894,144.708096004277,1
20200630_131814.mp4-17514,13.3985785299098,144.708071899764,1
20200630_131814.mp4-17528,13.3986305490681,144.708023329926,0
20200630_131814.mp4-17535,13.398658459764,144.707997829106,0
20200630_131814.mp4-17584,13.3988528660154,144.70781800383,1
20200630_131814.mp4-17591,13.3988808418833,144.707792279446,1
20200630_131814.mp4-17633,13.3990512266172,144.707639773428,1
20200630_131814.mp4-17661,13.3991650827514,144.70753824191,0
20200630_131814.mp4-17668,13.3991932276214,144.707512548781,0
20200630_131814.mp4-17899,13.4001031745881,144.706685637236,0
20200630_131814.mp4-17906,13.4001292865139,144.70666179287,0
20200630_131814.mp4-17913,13.4001553973205,144.706637949525,0
20200630_131814.mp4-17920,13.400180951873,144.706613590688,1
20200630_131814.mp4-17934,13.4002310832078,144.706563958567,0
20200630_131814.mp4-17941,13.4002561477469,144.706539143624,0
20200630_131814.mp4-17997,13.4004539425172,144.706345755848,0
20200630_131814.mp4-18011,13.4005025051517,144.706293233788,1
20200630_131814.mp4-18235,13.401088453356,144.705293939867,2
20200630_131814.mp4-18256,13.401128800212,144.705186834105,2
20200630_131814.mp4-18270,13.4011530436049,144.705115517658,1
20200630_131814.mp4-18277,13.401166027859,144.705074519942,2
20200630_131814.mp4-18284,13.401175846951,144.705038194668,2
20200630_131814.mp4-18291,13.401185666085,144.705001869238,2
20200630_131814.mp4-18298,13.401195485219,144.704965543807,1
20200630_131814.mp4-18319,13.401221578644,144.704856122088,2
20200630_131814.mp4-18326,13.4012297876968,144.704819586088,2
20200630_131814.mp4-18326,13.4012297876968,144.704819586088,2
20200630_131814.mp4-18340,13.401244466674,144.704747640934,2
20200630_131814.mp4-18368,13.4012677975106,144.70460769736,2
20200630_131814.mp4-18382,13.4012766107346,144.704539696969,1
20200630_131814.mp4-18389,13.401281017356,144.7045056967,2
20200630_131814.mp4-18396,13.4012854962201,144.704471696425,2
20200630_131814.mp4-18410,13.4012949386254,144.704403686848,3
20200630_131814.mp4-18417,13.4012996581481,144.704369694159,3
20200630_131814.mp4-18431,13.4013119147691,144.704304082855,2
20200630_131814.mp4-18438,13.4013196233646,144.704272613868,2
20200630_131814.mp4-18445,13.4013273349006,144.704241132876,2
20200630_131814.mp4-18445,13.4013273349006,144.704241132876,1
20200630_131814.mp4-18445,13.4013273349006,144.704241132876,0
20200630_131814.mp4-18466,13.4013603280619,144.704149736102,0
20200630_131814.mp4-18522,13.4014998360563,144.703934504305,1
20200630_131814.mp4-18529,13.401519481323,144.703914887033,2
20200630_131814.mp4-18536,13.4015391256634,144.703895270686,1
20200630_131814.mp4-18536,13.4015391256634,144.703895270686,1
20200630_131814.mp4-18536,13.4015391256634,144.703895270686,1
20200630_131814.mp4-18543,13.4015587709301,144.703875653414,2
20200630_131814.mp4-18550,13.4015791589592,144.703855151901,2
20200630_131814.mp4-18550,13.4015791589592,144.703855151901,2
20200630_131814.mp4-18550,13.4015791589592,144.703855151901,1
20200630_131814.mp4-18557,13.4015997339906,144.703834427572,1
20200630_131814.mp4-18557,13.4015997339906,144.703834427572,1
20200630_131814.mp4-18564,13.4016203100804,144.703813702178,1
20200630_131814.mp4-18571,13.4016408861702,144.703792976783,1
20200630_131814.mp4-18585,13.401680600712,144.703753305646,0
20200630_131814.mp4-18592,13.4017002249827,144.703733758361,0
20200630_131814.mp4-18599,13.401719848328,144.703714211997,1
20200630_131814.mp4-18627,13.401788338665,144.703634895395,2
20200630_131814.mp4-18634,13.401804860192,144.703614998176,2
20200630_131814.mp4-18641,13.4018182444182,144.703594880829,2
20200630_131814.mp4-18648,13.4018314229138,144.703574747988,2
20200630_131814.mp4-18655,13.4018446007316,144.703554616183,2
20200630_131814.mp4-18662,13.4018577792272,144.703534483342,2
20200630_131814.mp4-18669,13.4018695748,144.70351440864,2
20200630_131814.mp4-18676,13.4018806316558,144.703494364007,2
20200630_131814.mp4-18683,13.4018916889856,144.703474318514,2
20200630_131814.mp4-18732,13.4020052507702,144.703254508507,0
20200630_131814.mp4-18886,13.4021314185235,144.702536276265,1
20200630_131814.mp4-19159,13.4019242323039,144.701201918058,1
20200630_131814.mp4-19166,13.4019213045269,144.701174707229,1
20200630_131814.mp4-19194,13.401920659278,144.701069575369,1
20200630_131814.mp4-19222,13.4019447325863,144.70096971501,0
20200630_131814.mp4-19229,13.4019521815041,144.700945042365,0
20200630_131814.mp4-19236,13.4019654466778,144.700923379879,0
20200630_131814.mp4-19243,13.4019792194109,144.700901981288,1
20200630_131814.mp4-19250,13.4019929927934,144.700880581688,1
20200630_131814.mp4-19250,13.4019929927934,144.700880581688,1
20200630_131814.mp4-19257,13.402006766176,144.700859182088,1
20200630_131814.mp4-19257,13.402006766176,144.700859182088,1
20200630_131814.mp4-19264,13.4020232407904,144.700839132366,1
20200630_131814.mp4-19264,13.4020232407904,144.700839132366,0
20200630_131814.mp4-19271,13.4020412810287,144.700819865027,1
20200630_131814.mp4-19271,13.4020412810287,144.700819865027,0
20200630_131814.mp4-19278,13.4020593204165,144.700800598597,1
20200630_131814.mp4-19278,13.4020593204165,144.700800598597,0
20200630_131814.mp4-19285,13.4020773605775,144.700781331341,1
20200630_131814.mp4-19285,13.4020773605775,144.700781331341,1
20200630_131814.mp4-19285,13.4020773605775,144.700781331341,0
20200630_131814.mp4-19292,13.402096001529,144.70076245923,0
20200630_131814.mp4-19299,13.4021157727717,144.700744335007,0
20200630_131814.mp4-19299,13.4021157727717,144.700744335007,0
20200630_131814.mp4-19306,13.4021355430822,144.700726211639,0
20200630_131814.mp4-19313,13.402155314325,144.700708087417,0
20200630_131814.mp4-19313,13.402155314325,144.700708087417,0
20200630_131814.mp4-19320,13.4021750519941,144.700689999846,1
20200630_131814.mp4-19320,13.4021750519941,144.700689999846,1
20200630_131814.mp4-19320,13.4021750519941,144.700689999846,0
20200630_131814.mp4-19327,13.4021942633433,144.700672486841,1
20200630_131814.mp4-19327,13.4021942633433,144.700672486841,1
20200630_131814.mp4-19334,13.4022134737866,144.700654974661,1
20200630_131814.mp4-19341,13.4022326850534,144.700637461731,1
20200630_131814.mp4-19341,13.4022326850534,144.700637461731,1
20200630_131814.mp4-19348,13.4022518964026,144.700619948726,1
20200630_131814.mp4-19355,13.4022703671608,144.70060075692,1
20200630_131814.mp4-19362,13.402288622025,144.700581071994,1
20200630_131814.mp4-19369,13.4023068760285,144.700561387996,1
20200630_131814.mp4-19376,13.402325130032,144.700541703999,2
20200630_131814.mp4-19376,13.402325130032,144.700541703999,1
20200630_131814.mp4-19383,13.4023421960123,144.700521946489,1
20200630_131814.mp4-19383,13.4023421960123,144.700521946489,0
20200630_131814.mp4-19390,13.4023602661603,144.700499280157,1
20200630_131814.mp4-19390,13.4023602661603,144.700499280157,0
20200630_131814.mp4-19397,13.4023760769976,144.700479447797,1
20200630_131814.mp4-19404,13.4023918885804,144.700459614501,1
20200630_131814.mp4-19411,13.4024067907592,144.700440278533,1
20200630_131814.mp4-19418,13.4024199488792,144.700421896826,0
20200630_131814.mp4-19593,13.4028147495231,144.699625544091,4
20200630_131814.mp4-19943,13.403043040516,144.698012591244,0
20200630_131814.mp4-19950,13.4030412145939,144.697981380116,0
20200630_131814.mp4-19985,13.4030230544763,144.697826404207,0
20200630_131814.mp4-19985,13.4030230544763,144.697826404207,0
20200630_131814.mp4-19992,13.4030162937611,144.69779665986,0
20200630_131814.mp4-19999,13.4030095330749,144.69776691564,1
20200630_131814.mp4-19999,13.4030095330749,144.69776691564,0
20200630_131814.mp4-20006,13.4030024064582,144.697736887604,0
20200630_131814.mp4-20013,13.4029933923403,144.697701892244,1
20200630_131814.mp4-20013,13.4029933923403,144.697701892244,0
20200630_131814.mp4-20020,13.4029855052111,144.697671272174,1
20200630_131814.mp4-20027,13.4029776180819,144.697640652104,1
20200630_131814.mp4-20027,13.4029776180819,144.697640652104,0
20200630_131814.mp4-20034,13.4029690540078,144.697610202531,1
20200630_131814.mp4-20041,13.4029574367634,144.6975805389,1
20200630_131814.mp4-20048,13.4029458189712,144.697550873871,1
20200630_131814.mp4-20055,13.4029342017766,144.697521210368,0
20200630_131814.mp4-20069,13.4029087760533,144.697461142261,2
20200630_131814.mp4-20069,13.4029087760533,144.697461142261,0
20200630_131814.mp4-20076,13.4028947100532,144.697430651931,0
20200630_131814.mp4-20118,13.4028095759025,144.69724621583,1
20200630_131814.mp4-20118,13.4028095759025,144.69724621583,1
20200630_131814.mp4-20125,13.402794936158,144.697215138929,1
20200630_131814.mp4-20125,13.402794936158,144.697215138929,1
20200630_131814.mp4-20132,13.402779518154,144.697183701039,1
20200630_131814.mp4-20132,13.402779518154,144.697183701039,1
20200630_131814.mp4-20139,13.402764100084,144.697152263013,1
20200630_131814.mp4-20230,13.4025890994435,144.696731906131,1
20200630_131814.mp4-20237,13.4025803651034,144.696700356127,1
20200630_131814.mp4-20244,13.4025721875044,144.696668687401,1
20200630_131814.mp4-20251,13.4025666328933,144.696636458526,1
20200630_131814.mp4-20279,13.4025478928357,144.696508634827,2
20200630_131814.mp4-20384,13.4026298228359,144.696067288253,1
20200630_131814.mp4-20608,13.4033136911434,144.695433743859,3
20200630_131814.mp4-20615,13.403335522328,144.695419895824,3
20200630_131814.mp4-20727,13.4036561023106,144.695070390061,1
20200630_131814.mp4-20741,13.4036870177689,144.695015996398,1
20200630_131814.mp4-20748,13.403702475498,144.694988799566,1
20200630_131814.mp4-20853,13.403974075465,144.694575232676,1
20200630_131814.mp4-20860,13.4039951521323,144.694552194141,2
20200630_131814.mp4-20930,13.4042376567778,144.6943097789,1
20200630_131814.mp4-20937,13.4042671732816,144.6942831178,1
20200630_131814.mp4-20944,13.4042930007068,144.6942597889,1
20200630_131814.mp4-20951,13.404318828132,144.69423646,1
20200630_131814.mp4-20951,13.404318828132,144.69423646,1
20200630_131814.mp4-20958,13.404344614975,144.6942131401,1
20200630_131814.mp4-20965,13.4043665418081,144.694190753688,2
20200630_131814.mp4-20965,13.4043665418081,144.694190753688,1
20200630_131814.mp4-20972,13.4043884686412,144.694168367275,1
20200630_131814.mp4-20979,13.4044103954743,144.694145980863,1
20200630_131814.mp4-20986,13.4044323223074,144.69412359445,1
20200630_131814.mp4-20993,13.4044516751631,144.694102283603,1
20200630_131814.mp4-2100,13.3866972686552,144.765338390323,1
20200630_131814.mp4-21000,13.4044700481384,144.694081381894,1
20200630_131814.mp4-21007,13.40448842198,144.6940604792,1
20200630_131814.mp4-21014,13.4045067949553,144.694039577491,1
20200630_131814.mp4-21021,13.4045235153115,144.694018373699,1
20200630_131814.mp4-21028,13.4045381098714,144.693996782802,1
20200630_131814.mp4-21028,13.4045381098714,144.693996782802,1
20200630_131814.mp4-21035,13.4045527043686,144.693975191998,1
20200630_131814.mp4-21042,13.4045672989285,144.693953601101,1
20200630_131814.mp4-21042,13.4045672989285,144.693953601101,1
20200630_131814.mp4-21049,13.40458134968,144.693931520144,1
20200630_131814.mp4-21056,13.4045923460973,144.693906675004,1
20200630_131814.mp4-21056,13.4045923460973,144.693906675004,1
20200630_131814.mp4-21063,13.4046033394027,144.693881836896,1
20200630_131814.mp4-21063,13.4046033394027,144.693881836896,1
20200630_131814.mp4-2107,13.3866941869208,144.765306637493,1
20200630_131814.mp4-21070,13.4046143347827,144.6938569941,1
20200630_131814.mp4-21070,13.4046143347827,144.6938569941,1
20200630_131814.mp4-21077,13.4046253338404,144.693832142994,1
20200630_131814.mp4-21077,13.4046253338404,144.693832142994,1
20200630_131814.mp4-21084,13.4046333146564,144.693805016376,1
20200630_131814.mp4-21084,13.4046333146564,144.693805016376,1
20200630_131814.mp4-21091,13.4046408181127,144.693777523152,1
20200630_131814.mp4-21091,13.4046408181127,144.693777523152,1
20200630_131814.mp4-21098,13.4046483187077,144.693750040412,1
20200630_131814.mp4-21105,13.4046558185954,144.693722560263,1
20200630_131814.mp4-21105,13.4046558185954,144.693722560263,1
20200630_131814.mp4-21112,13.4046623830288,144.693694257608,1
20200630_131814.mp4-21112,13.4046623830288,144.693694257608,1
20200630_131814.mp4-21119,13.4046682619116,144.693665353101,1
20200630_131814.mp4-21126,13.4046741405172,144.693636449957,2
20200630_131814.mp4-21126,13.4046741405172,144.693636449957,1
20200630_131814.mp4-21126,13.4046741405172,144.693636449957,1
20200630_131814.mp4-21126,13.4046741405172,144.693636449957,1
20200630_131814.mp4-21133,13.4046800194,144.69360754545,2
20200630_131814.mp4-21133,13.4046800194,144.69360754545,2
20200630_131814.mp4-21133,13.4046800194,144.69360754545,0
20200630_131814.mp4-21140,13.4046852936049,144.693577689863,1
20200630_131814.mp4-21140,13.4046852936049,144.693577689863,0
20200630_131814.mp4-21147,13.4046890913708,144.693545513829,2
20200630_131814.mp4-21147,13.4046890913708,144.693545513829,1
20200630_131814.mp4-21147,13.4046890913708,144.693545513829,0
20200630_131814.mp4-21154,13.4046928893157,144.693513336277,0
20200630_131814.mp4-2121,13.3866878656003,144.765243173251,1
20200630_131814.mp4-21245,13.4047339370917,144.693050636374,1
20200630_131814.mp4-21252,13.4047370794945,144.693013837367,1
20200630_131814.mp4-21252,13.4047370794945,144.693013837367,0
20200630_131814.mp4-21259,13.404740246671,144.692976564982,0
20200630_131814.mp4-21280,13.4047499326642,144.692861221879,0
20200630_131814.mp4-21287,13.404753160995,144.692822775488,0
20200630_131814.mp4-21294,13.4047557700381,144.692784722665,1
20200630_131814.mp4-21301,13.4047583781979,144.692746682723,0
20200630_131814.mp4-21308,13.4047609863689,144.692708642619,1
20200630_131814.mp4-21322,13.404765861058,144.69263294072,1
20200630_131814.mp4-21322,13.404765861058,144.69263294072,0
20200630_131814.mp4-21336,13.4047701208147,144.692557916746,0
20200630_131814.mp4-21343,13.4047722507433,144.692520403875,1
20200630_131814.mp4-21343,13.4047722507433,144.692520403875,1
20200630_131814.mp4-21343,13.4047722507433,144.692520403875,0
20200630_131814.mp4-21350,13.4047743047652,144.692482302514,1
20200630_131814.mp4-21350,13.4047743047652,144.692482302514,0
20200630_131814.mp4-21357,13.4047762573941,144.692443408572,0
20200630_131814.mp4-21357,13.4047762573941,144.692443408572,0
20200630_131814.mp4-21364,13.4047782100231,144.69240451463,0
20200630_131814.mp4-2142,13.386677521566,144.765148215296,1
20200630_131814.mp4-2149,13.386673890272,144.765116497312,1
20200630_131814.mp4-2156,13.3866691708355,144.765084401411,1
20200630_131814.mp4-2156,13.3866691708355,144.765084401411,1
20200630_131814.mp4-2163,13.3866644513991,144.765052305511,1
20200630_131814.mp4-2163,13.3866644513991,144.765052305511,1
20200630_131814.mp4-2163,13.3866644513991,144.765052305511,0
20200630_131814.mp4-2170,13.3866597319626,144.76502020961,1
20200630_131814.mp4-2170,13.3866597319626,144.76502020961,1
20200630_131814.mp4-2170,13.3866597319626,144.76502020961,0
20200630_131814.mp4-2177,13.3866550127689,144.76498811536,1
20200630_131814.mp4-2177,13.3866550127689,144.76498811536,0
20200630_131814.mp4-2184,13.3866493991849,144.764955273337,1
20200630_131814.mp4-2184,13.3866493991849,144.764955273337,1
20200630_131814.mp4-2184,13.3866493991849,144.764955273337,1
20200630_131814.mp4-2191,13.3866436369466,144.764922307268,1
20200630_131814.mp4-2191,13.3866436369466,144.764922307268,1
20200630_131814.mp4-2198,13.38663787498,144.764889342754,1
20200630_131814.mp4-2198,13.38663787498,144.764889342754,1
20200630_131814.mp4-2205,13.3866321127417,144.764856376685,1
20200630_131814.mp4-2205,13.3866321127417,144.764856376685,1
20200630_131814.mp4-2212,13.3866256939359,144.764823863422,1
20200630_131814.mp4-2212,13.3866256939359,144.764823863422,1
20200630_131814.mp4-2212,13.3866256939359,144.764823863422,1
20200630_131814.mp4-2212,13.3866256939359,144.764823863422,1
20200630_131814.mp4-2219,13.3866187815828,144.764791690536,1
20200630_131814.mp4-2219,13.3866187815828,144.764791690536,1
20200630_131814.mp4-2219,13.3866187815828,144.764791690536,1
20200630_131814.mp4-2219,13.3866187815828,144.764791690536,1
20200630_131814.mp4-2226,13.3866118692297,144.76475951765,1
20200630_131814.mp4-2226,13.3866118692297,144.76475951765,1
20200630_131814.mp4-2226,13.3866118692297,144.76475951765,1
20200630_131814.mp4-2226,13.3866118692297,144.76475951765,1
20200630_131814.mp4-2226,13.3866118692297,144.76475951765,1
20200630_131814.mp4-2233,13.3866049572322,144.764727346419,1
20200630_131814.mp4-2233,13.3866049572322,144.764727346419,1
20200630_131814.mp4-2233,13.3866049572322,144.764727346419,1
20200630_131814.mp4-2233,13.3866049572322,144.764727346419,1
20200630_131814.mp4-2233,13.3866049572322,144.764727346419,1
20200630_131814.mp4-2240,13.3865980813562,144.764695371836,1
20200630_131814.mp4-2240,13.3865980813562,144.764695371836,1
20200630_131814.mp4-2240,13.3865980813562,144.764695371836,1
20200630_131814.mp4-2247,13.386591297632,144.764663897968,1
20200630_131814.mp4-2247,13.386591297632,144.764663897968,1
20200630_131814.mp4-2247,13.386591297632,144.764663897968,1
20200630_131814.mp4-2254,13.3865845139078,144.7646324241,1
20200630_131814.mp4-2254,13.3865845139078,144.7646324241,1
20200630_131814.mp4-2254,13.3865845139078,144.7646324241,1
20200630_131814.mp4-2254,13.3865845139078,144.7646324241,1
20200630_131814.mp4-2261,13.386577731812,144.764600957788,1
20200630_131814.mp4-2261,13.386577731812,144.764600957788,1
20200630_131814.mp4-2268,13.3865709477679,144.764569482436,2
20200630_131814.mp4-2268,13.3865709477679,144.764569482436,1
20200630_131814.mp4-2268,13.3865709477679,144.764569482436,0
20200630_131814.mp4-2275,13.386565191758,144.764536263804,1
20200630_131814.mp4-2275,13.386565191758,144.764536263804,0
20200630_131814.mp4-2282,13.3865586144646,144.764498282401,1
20200630_131814.mp4-2289,13.386552859225,144.76446504805,1
20200630_131814.mp4-2296,13.3865471039854,144.764431813699,1
20200630_131814.mp4-2303,13.3865415938695,144.764398351988,1
